iteration,time,f(x),gap,step_type,gamma,grad_norm,dgrad,method
186,0.04829597473144531,-12.644226676274807,4.185582069270166e-05,AW,3.7244713458979514e-07,2.590361035137561,-4.185582069270166e-05,AFW
187,0.048425912857055664,-12.644226676282594,3.733757066420873e-05,FW,3.595942122887009e-07,2.5903606376663455,-3.733757066420873e-05,AFW
188,0.04855608940124512,-12.644226676289305,3.770455398412198e-05,FW,4.0338506932042104e-07,2.5903606616461974,-3.770455398412198e-05,AFW
189,0.04868674278259277,-12.644226676296906,3.902051489887426e-05,FW,4.1784372786162215e-07,2.5903608039410035,-3.902051489887426e-05,AFW
190,0.04881787300109863,-12.644226676305067,3.758979275662877e-05,FW,3.5423528659991514e-07,2.5903609177838733,-3.758979275662877e-05,AFW
191,0.04894900321960449,-12.644226676311723,3.5457558569207404e-05,FW,4.036459110702552e-07,2.5903602507743315,-3.5457558569207404e-05,AFW
192,0.04908180236816406,-12.644226676318878,3.5488745544418054e-05,FW,3.4202519125420224e-07,2.59036068538642,-3.5488745544418054e-05,AFW
193,0.04921388626098633,-12.644226676324946,3.4170571415553797e-05,FW,3.5911999453189734e-07,2.5903602161187806,-3.4170571415553797e-05,AFW
194,0.04934573173522949,-12.64422667633108,3.5647454462758854e-05,FW,3.5429663103268446e-07,2.5903602307354223,-3.5647454462758854e-05,AFW
195,0.049475908279418945,-12.644226676337402,3.295072845563296e-05,FW,3.429206697198522e-07,2.5903603582569246,-3.295072845563296e-05,AFW
196,0.04960489273071289,-12.64422667634305,3.014155583246081e-05,AW,2.9361231321931003e-07,2.590360511442981,-3.014155583246081e-05,AFW
197,0.04974079132080078,-12.644226676347472,2.9212691855309836e-05,FW,2.565274669397919e-07,2.5903600228169847,-2.9212691855309836e-05,AFW
198,0.049890756607055664,-12.644226676351218,2.8188113893254374e-05,AW,2.4775889641644614e-07,2.5903602588879373,-2.8188113893254374e-05,AFW
199,0.05002188682556152,-12.644226676354716,2.683099229344732e-05,FW,2.507178119651588e-07,2.5903600796282134,-2.683099229344732e-05,AFW
200,0.05015397071838379,-12.64422667635807,2.6806779485272214e-05,FW,2.9374196734952716e-07,2.5903599078846327,-2.6806779485272214e-05,AFW
201,0.05028390884399414,-12.64422667636201,2.6902803225342664e-05,FW,2.716174251615319e-07,2.5903600269276557,-2.6902803225342664e-05,AFW
202,0.05041384696960449,-12.644226676365665,2.614466667874571e-05,FW,3.02849896471905e-07,2.5903601203501516,-2.614466667874571e-05,AFW
